time temperature C O Mg Si CO C2 O2 c_grain si_grain 
8.365623e+06 1.999468e+03 1.784915e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854784e+41 7.757487e+42 1.685350e+43 2.261057e+44 0.000000e+00 
8.365623e+06 1.999468e+03 1.784912e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854784e+41 7.757487e+42 1.685350e+43 5.401839e+44 0.000000e+00 
8.365623e+06 1.999468e+03 1.784909e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854784e+41 7.757487e+42 1.685350e+43 8.327557e+44 0.000000e+00 
8.365623e+06 1.999468e+03 1.784906e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854784e+41 7.757487e+42 1.685350e+43 1.138483e+45 0.000000e+00 
8.365623e+06 1.999468e+03 1.784903e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854784e+41 7.757487e+42 1.685350e+43 1.382496e+45 0.000000e+00 
8.365624e+06 1.999467e+03 1.784900e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854784e+41 7.757487e+42 1.685350e+43 1.767438e+45 0.000000e+00 
8.365624e+06 1.999467e+03 1.784896e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854784e+41 7.757487e+42 1.685350e+43 2.108867e+45 0.000000e+00 
8.365624e+06 1.999467e+03 1.784894e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854784e+41 7.757487e+42 1.685350e+43 2.357401e+45 0.000000e+00 
8.365625e+06 1.999467e+03 1.784888e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854784e+41 7.757487e+42 1.685350e+43 2.908178e+45 0.000000e+00 
8.365625e+06 1.999467e+03 1.784885e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854784e+41 7.757487e+42 1.685350e+43 3.203127e+45 0.000000e+00 
8.365625e+06 1.999467e+03 1.784881e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854784e+41 7.757487e+42 1.685350e+43 3.670074e+45 0.000000e+00 
8.365625e+06 1.999467e+03 1.784877e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854784e+41 7.757487e+42 1.685350e+43 4.076885e+45 0.000000e+00 
8.365626e+06 1.999467e+03 1.784871e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854784e+41 7.757487e+42 1.685350e+43 4.611382e+45 0.000000e+00 
8.365626e+06 1.999467e+03 1.784867e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854784e+41 7.757487e+42 1.685350e+43 5.012878e+45 0.000000e+00 
8.365626e+06 1.999466e+03 1.784863e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854784e+41 7.757487e+42 1.685350e+43 5.382276e+45 0.000000e+00 
8.365627e+06 1.999466e+03 1.784859e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854784e+41 7.757488e+42 1.685350e+43 5.815762e+45 0.000000e+00 
8.365627e+06 1.999466e+03 1.784855e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854784e+41 7.757488e+42 1.685350e+43 6.271214e+45 0.000000e+00 
8.365627e+06 1.999466e+03 1.784851e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854784e+41 7.757488e+42 1.685350e+43 6.627463e+45 0.000000e+00 
8.365628e+06 1.999466e+03 1.784847e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854785e+41 7.757488e+42 1.685350e+43 7.039737e+45 0.000000e+00 
8.365628e+06 1.999466e+03 1.784843e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854785e+41 7.757488e+42 1.685350e+43 7.382558e+45 0.000000e+00 
8.365628e+06 1.999466e+03 1.784840e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854785e+41 7.757488e+42 1.685350e+43 7.722482e+45 0.000000e+00 
8.365629e+06 1.999466e+03 1.784836e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854785e+41 7.757488e+42 1.685350e+43 8.121033e+45 0.000000e+00 
8.365629e+06 1.999465e+03 1.784831e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854785e+41 7.757488e+42 1.685350e+43 8.642327e+45 0.000000e+00 
8.365629e+06 1.999465e+03 1.784828e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854785e+41 7.757488e+42 1.685350e+43 8.959507e+45 0.000000e+00 
8.365630e+06 1.999465e+03 1.784823e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854785e+41 7.757488e+42 1.685350e+43 9.425523e+45 0.000000e+00 
8.365630e+06 1.999465e+03 1.784819e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854785e+41 7.757488e+42 1.685350e+43 9.850498e+45 0.000000e+00 
8.365630e+06 1.999465e+03 1.784816e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854785e+41 7.757488e+42 1.685350e+43 1.014218e+46 0.000000e+00 
8.365630e+06 1.999465e+03 1.784811e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854785e+41 7.757488e+42 1.685350e+43 1.066945e+46 0.000000e+00 
8.365631e+06 1.999465e+03 1.784807e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854785e+41 7.757488e+42 1.685350e+43 1.108120e+46 0.000000e+00 
8.365631e+06 1.999465e+03 1.784803e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854785e+41 7.757488e+42 1.685350e+43 1.147155e+46 0.000000e+00 
8.365631e+06 1.999465e+03 1.784798e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854785e+41 7.757488e+42 1.685350e+43 1.188841e+46 0.000000e+00 
8.365632e+06 1.999465e+03 1.784795e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854785e+41 7.757488e+42 1.685350e+43 1.220722e+46 0.000000e+00 
8.365632e+06 1.999464e+03 1.784791e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854785e+41 7.757489e+42 1.685350e+43 1.266246e+46 0.000000e+00 
8.365632e+06 1.999464e+03 1.784786e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854785e+41 7.757489e+42 1.685350e+43 1.311991e+46 0.000000e+00 
8.365633e+06 1.999464e+03 1.784782e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854785e+41 7.757489e+42 1.685350e+43 1.348729e+46 0.000000e+00 
8.365633e+06 1.999464e+03 1.784778e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854785e+41 7.757489e+42 1.685350e+43 1.391093e+46 0.000000e+00 
8.365633e+06 1.999464e+03 1.784774e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854785e+41 7.757489e+42 1.685350e+43 1.433764e+46 0.000000e+00 
8.365634e+06 1.999464e+03 1.784770e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854785e+41 7.757489e+42 1.685350e+43 1.473198e+46 0.000000e+00 
8.365634e+06 1.999464e+03 1.784765e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854785e+41 7.757489e+42 1.685350e+43 1.523371e+46 0.000000e+00 
8.365634e+06 1.999464e+03 1.784762e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854785e+41 7.757489e+42 1.685350e+43 1.553262e+46 0.000000e+00 
8.365634e+06 1.999463e+03 1.784756e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854785e+41 7.757489e+42 1.685350e+43 1.612993e+46 0.000000e+00 
8.365635e+06 1.999463e+03 1.784752e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854785e+41 7.757489e+42 1.685350e+43 1.653478e+46 0.000000e+00 
8.365635e+06 1.999463e+03 1.784747e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854785e+41 7.757489e+42 1.685350e+43 1.703679e+46 0.000000e+00 
8.365636e+06 1.999463e+03 1.784742e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854786e+41 7.757489e+42 1.685350e+43 1.755405e+46 0.000000e+00 
8.365636e+06 1.999463e+03 1.784738e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854786e+41 7.757489e+42 1.685350e+43 1.794703e+46 0.000000e+00 
8.365636e+06 1.999463e+03 1.784731e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854786e+41 7.757489e+42 1.685350e+43 1.862885e+46 0.000000e+00 
8.365637e+06 1.999463e+03 1.784726e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854786e+41 7.757489e+42 1.685350e+43 1.909892e+46 0.000000e+00 
8.365637e+06 1.999462e+03 1.784723e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854786e+41 7.757490e+42 1.685350e+43 1.943440e+46 0.000000e+00 
8.365637e+06 1.999462e+03 1.784717e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854786e+41 7.757490e+42 1.685350e+43 1.999419e+46 0.000000e+00 
8.365638e+06 1.999462e+03 1.784713e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854786e+41 7.757490e+42 1.685350e+43 2.045457e+46 0.000000e+00 
8.365638e+06 1.999462e+03 1.784708e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854786e+41 7.757490e+42 1.685350e+43 2.092996e+46 0.000000e+00 
8.365639e+06 1.999462e+03 1.784701e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854786e+41 7.757490e+42 1.685350e+43 2.162600e+46 0.000000e+00 
8.365639e+06 1.999462e+03 1.784697e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854786e+41 7.757490e+42 1.685350e+43 2.200595e+46 0.000000e+00 
8.365639e+06 1.999462e+03 1.784692e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854786e+41 7.757490e+42 1.685350e+43 2.251181e+46 0.000000e+00 
8.365640e+06 1.999462e+03 1.784687e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854786e+41 7.757490e+42 1.685350e+43 2.302399e+46 0.000000e+00 
8.365640e+06 1.999461e+03 1.784682e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854786e+41 7.757490e+42 1.685350e+43 2.351008e+46 0.000000e+00 
8.365640e+06 1.999461e+03 1.784678e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854786e+41 7.757490e+42 1.685350e+43 2.388937e+46 0.000000e+00 
8.365641e+06 1.999461e+03 1.784674e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854786e+41 7.757490e+42 1.685350e+43 2.429450e+46 0.000000e+00 
8.365641e+06 1.999461e+03 1.784668e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854786e+41 7.757490e+42 1.685350e+43 2.488877e+46 0.000000e+00 
8.365642e+06 1.999461e+03 1.784662e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854786e+41 7.757490e+42 1.685350e+43 2.552895e+46 0.000000e+00 
8.365642e+06 1.999461e+03 1.784657e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854786e+41 7.757491e+42 1.685350e+43 2.607595e+46 0.000000e+00 
8.365642e+06 1.999460e+03 1.784651e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854786e+41 7.757491e+42 1.685350e+43 2.664123e+46 0.000000e+00 
8.365643e+06 1.999460e+03 1.784647e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854786e+41 7.757491e+42 1.685350e+43 2.706410e+46 0.000000e+00 
8.365643e+06 1.999460e+03 1.784642e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854786e+41 7.757491e+42 1.685350e+43 2.756883e+46 0.000000e+00 
8.365644e+06 1.999460e+03 1.784637e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854787e+41 7.757491e+42 1.685350e+43 2.804348e+46 0.000000e+00 
8.365644e+06 1.999460e+03 1.784632e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854787e+41 7.757491e+42 1.685350e+43 2.854564e+46 0.000000e+00 
8.365644e+06 1.999460e+03 1.784625e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854787e+41 7.757491e+42 1.685350e+43 2.918284e+46 0.000000e+00 
8.365645e+06 1.999460e+03 1.784621e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854787e+41 7.757491e+42 1.685350e+43 2.966116e+46 0.000000e+00 
8.365645e+06 1.999460e+03 1.784617e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854787e+41 7.757491e+42 1.685350e+43 2.998510e+46 0.000000e+00 
8.365645e+06 1.999459e+03 1.784614e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854787e+41 7.757491e+42 1.685350e+43 3.029700e+46 0.000000e+00 
8.365646e+06 1.999459e+03 1.784609e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854787e+41 7.757491e+42 1.685350e+43 3.081103e+46 0.000000e+00 
8.365646e+06 1.999459e+03 1.784607e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854787e+41 7.757491e+42 1.685350e+43 3.105194e+46 0.000000e+00 
8.365646e+06 1.999459e+03 1.784602e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854787e+41 7.757491e+42 1.685350e+43 3.148632e+46 0.000000e+00 
8.365646e+06 1.999459e+03 1.784599e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854787e+41 7.757491e+42 1.685350e+43 3.186969e+46 0.000000e+00 
8.365647e+06 1.999459e+03 1.784596e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854787e+41 7.757491e+42 1.685350e+43 3.210885e+46 0.000000e+00 
8.365647e+06 1.999459e+03 1.784594e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854787e+41 7.757491e+42 1.685350e+43 3.234523e+46 0.000000e+00 
8.365647e+06 1.999459e+03 1.784589e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854787e+41 7.757492e+42 1.685350e+43 3.280692e+46 0.000000e+00 
8.365647e+06 1.999459e+03 1.784585e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854787e+41 7.757492e+42 1.685350e+43 3.325918e+46 0.000000e+00 
8.365648e+06 1.999459e+03 1.784580e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854787e+41 7.757492e+42 1.685350e+43 3.374381e+46 0.000000e+00 
8.365648e+06 1.999458e+03 1.784576e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854787e+41 7.757492e+42 1.685350e+43 3.416291e+46 0.000000e+00 
8.365648e+06 1.999458e+03 1.784573e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854787e+41 7.757492e+42 1.685350e+43 3.441293e+46 0.000000e+00 
8.365649e+06 1.999458e+03 1.784569e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854787e+41 7.757492e+42 1.685350e+43 3.478559e+46 0.000000e+00 
8.365649e+06 1.999458e+03 1.784564e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854787e+41 7.757492e+42 1.685350e+43 3.529676e+46 0.000000e+00 
8.365649e+06 1.999458e+03 1.784560e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854787e+41 7.757492e+42 1.685350e+43 3.571886e+46 0.000000e+00 
8.365650e+06 1.999458e+03 1.784556e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854787e+41 7.757492e+42 1.685350e+43 3.610502e+46 0.000000e+00 
8.365650e+06 1.999458e+03 1.784552e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854787e+41 7.757492e+42 1.685350e+43 3.655451e+46 0.000000e+00 
8.365650e+06 1.999458e+03 1.784547e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854787e+41 7.757492e+42 1.685350e+43 3.706078e+46 0.000000e+00 
8.365651e+06 1.999457e+03 1.784540e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854787e+41 7.757492e+42 1.685350e+43 3.775511e+46 0.000000e+00 
8.365651e+06 1.999457e+03 1.784536e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854787e+41 7.757492e+42 1.685350e+43 3.812370e+46 0.000000e+00 
8.365652e+06 1.999457e+03 1.784531e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854787e+41 7.757492e+42 1.685350e+43 3.864273e+46 0.000000e+00 
8.365652e+06 1.999457e+03 1.784528e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854788e+41 7.757492e+42 1.685350e+43 3.892080e+46 0.000000e+00 
8.365652e+06 1.999457e+03 1.784523e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854788e+41 7.757493e+42 1.685350e+43 3.941102e+46 0.000000e+00 
8.365653e+06 1.999457e+03 1.784517e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854788e+41 7.757493e+42 1.685350e+43 4.003409e+46 0.000000e+00 
8.365653e+06 1.999457e+03 1.784512e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854788e+41 7.757493e+42 1.685350e+43 4.052910e+46 0.000000e+00 
8.365653e+06 1.999456e+03 1.784505e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854788e+41 7.757493e+42 1.685350e+43 4.125625e+46 0.000000e+00 
8.365654e+06 1.999456e+03 1.784500e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854788e+41 7.757493e+42 1.685350e+43 4.177200e+46 0.000000e+00 
8.365654e+06 1.999456e+03 1.784495e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854788e+41 7.757493e+42 1.685350e+43 4.223403e+46 0.000000e+00 
8.365654e+06 1.999456e+03 1.784492e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854788e+41 7.757493e+42 1.685350e+43 4.252939e+46 0.000000e+00 
8.365655e+06 1.999456e+03 1.784486e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854788e+41 7.757493e+42 1.685350e+43 4.311636e+46 0.000000e+00 
8.365655e+06 1.999456e+03 1.784482e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854788e+41 7.757493e+42 1.685350e+43 4.355626e+46 0.000000e+00 
8.365656e+06 1.999456e+03 1.784475e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854788e+41 7.757493e+42 1.685350e+43 4.419072e+46 0.000000e+00 
8.365656e+06 1.999455e+03 1.784472e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854788e+41 7.757493e+42 1.685350e+43 4.457219e+46 0.000000e+00 
8.365656e+06 1.999455e+03 1.784466e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854788e+41 7.757493e+42 1.685350e+43 4.511274e+46 0.000000e+00 
8.365657e+06 1.999455e+03 1.784462e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854788e+41 7.757493e+42 1.685350e+43 4.555730e+46 0.000000e+00 
8.365657e+06 1.999455e+03 1.784456e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854788e+41 7.757494e+42 1.685350e+43 4.610725e+46 0.000000e+00 
8.365658e+06 1.999455e+03 1.784450e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854788e+41 7.757494e+42 1.685350e+43 4.675083e+46 0.000000e+00 
8.365658e+06 1.999455e+03 1.784445e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854788e+41 7.757494e+42 1.685350e+43 4.725885e+46 0.000000e+00 
8.365658e+06 1.999455e+03 1.784439e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854788e+41 7.757494e+42 1.685350e+43 4.781371e+46 0.000000e+00 
8.365659e+06 1.999454e+03 1.784433e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854788e+41 7.757494e+42 1.685350e+43 4.844954e+46 0.000000e+00 
8.365659e+06 1.999454e+03 1.784428e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854788e+41 7.757494e+42 1.685350e+43 4.889123e+46 0.000000e+00 
8.365660e+06 1.999454e+03 1.784425e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854788e+41 7.757494e+42 1.685350e+43 4.919939e+46 0.000000e+00 
8.365660e+06 1.999454e+03 1.784419e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854789e+41 7.757494e+42 1.685350e+43 4.985168e+46 0.000000e+00 
8.365660e+06 1.999454e+03 1.784414e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854789e+41 7.757494e+42 1.685350e+43 5.030350e+46 0.000000e+00 
8.365661e+06 1.999454e+03 1.784408e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854789e+41 7.757494e+42 1.685350e+43 5.094288e+46 0.000000e+00 
8.365661e+06 1.999454e+03 1.784404e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854789e+41 7.757494e+42 1.685350e+43 5.132463e+46 0.000000e+00 
8.365662e+06 1.999453e+03 1.784396e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854789e+41 7.757494e+42 1.685350e+43 5.213621e+46 0.000000e+00 
8.365662e+06 1.999453e+03 1.784392e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854789e+41 7.757495e+42 1.685350e+43 5.257570e+46 0.000000e+00 
8.365662e+06 1.999453e+03 1.784386e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854789e+41 7.757495e+42 1.685350e+43 5.310191e+46 0.000000e+00 
8.365663e+06 1.999453e+03 1.784380e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854789e+41 7.757495e+42 1.685350e+43 5.369381e+46 0.000000e+00 
8.365663e+06 1.999453e+03 1.784377e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854789e+41 7.757495e+42 1.685350e+43 5.399423e+46 0.000000e+00 
8.365663e+06 1.999453e+03 1.784374e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854789e+41 7.757495e+42 1.685350e+43 5.429035e+46 0.000000e+00 
8.365664e+06 1.999453e+03 1.784366e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854789e+41 7.757495e+42 1.685350e+43 5.509201e+46 0.000000e+00 
8.365664e+06 1.999452e+03 1.784363e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854789e+41 7.757495e+42 1.685350e+43 5.544111e+46 0.000000e+00 
8.365665e+06 1.999452e+03 1.784358e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854789e+41 7.757495e+42 1.685350e+43 5.591255e+46 0.000000e+00 
8.365665e+06 1.999452e+03 1.784353e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854789e+41 7.757495e+42 1.685350e+43 5.645382e+46 0.000000e+00 
8.365665e+06 1.999452e+03 1.784348e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854789e+41 7.757495e+42 1.685350e+43 5.697675e+46 0.000000e+00 
8.365666e+06 1.999452e+03 1.784342e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854789e+41 7.757495e+42 1.685350e+43 5.748197e+46 0.000000e+00 
8.365666e+06 1.999452e+03 1.784337e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854789e+41 7.757495e+42 1.685350e+43 5.803317e+46 0.000000e+00 
8.365667e+06 1.999452e+03 1.784329e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854789e+41 7.757495e+42 1.685350e+43 5.885531e+46 0.000000e+00 
8.365667e+06 1.999451e+03 1.784324e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854789e+41 7.757496e+42 1.685350e+43 5.933560e+46 0.000000e+00 
8.365668e+06 1.999451e+03 1.784318e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854789e+41 7.757496e+42 1.685350e+43 5.990899e+46 0.000000e+00 
8.365668e+06 1.999451e+03 1.784312e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854790e+41 7.757496e+42 1.685350e+43 6.049590e+46 0.000000e+00 
8.365668e+06 1.999451e+03 1.784307e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854790e+41 7.757496e+42 1.685350e+43 6.103092e+46 0.000000e+00 
8.365669e+06 1.999451e+03 1.784300e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854790e+41 7.757496e+42 1.685350e+43 6.176100e+46 0.000000e+00 
8.365669e+06 1.999451e+03 1.784294e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854790e+41 7.757496e+42 1.685350e+43 6.233371e+46 0.000000e+00 
8.365670e+06 1.999450e+03 1.784289e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854790e+41 7.757496e+42 1.685350e+43 6.283788e+46 0.000000e+00 
8.365670e+06 1.999450e+03 1.784282e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854790e+41 7.757496e+42 1.685350e+43 6.348835e+46 0.000000e+00 
8.365671e+06 1.999450e+03 1.784277e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854790e+41 7.757496e+42 1.685350e+43 6.402441e+46 0.000000e+00 
8.365671e+06 1.999450e+03 1.784273e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854790e+41 7.757496e+42 1.685350e+43 6.440476e+46 0.000000e+00 
8.365671e+06 1.999450e+03 1.784268e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854790e+41 7.757496e+42 1.685350e+43 6.497011e+46 0.000000e+00 
8.365672e+06 1.999450e+03 1.784264e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854790e+41 7.757496e+42 1.685351e+43 6.531335e+46 0.000000e+00 
8.365672e+06 1.999450e+03 1.784260e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854790e+41 7.757496e+42 1.685351e+43 6.570786e+46 0.000000e+00 
8.365673e+06 1.999449e+03 1.784252e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854790e+41 7.757497e+42 1.685351e+43 6.652130e+46 0.000000e+00 
8.365673e+06 1.999449e+03 1.784246e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854790e+41 7.757497e+42 1.685351e+43 6.708942e+46 0.000000e+00 
8.365674e+06 1.999449e+03 1.784238e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854790e+41 7.757497e+42 1.685351e+43 6.793542e+46 0.000000e+00 
8.365674e+06 1.999449e+03 1.784231e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854790e+41 7.757497e+42 1.685351e+43 6.866419e+46 0.000000e+00 
8.365675e+06 1.999449e+03 1.784226e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854790e+41 7.757497e+42 1.685351e+43 6.909636e+46 0.000000e+00 
8.365675e+06 1.999448e+03 1.784220e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854790e+41 7.757497e+42 1.685351e+43 6.977651e+46 0.000000e+00 
8.365676e+06 1.999448e+03 1.784212e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854790e+41 7.757497e+42 1.685351e+43 7.053621e+46 0.000000e+00 
8.365676e+06 1.999448e+03 1.784204e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854791e+41 7.757497e+42 1.685351e+43 7.136793e+46 0.000000e+00 
8.365677e+06 1.999448e+03 1.784196e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854791e+41 7.757497e+42 1.685351e+43 7.213134e+46 0.000000e+00 
8.365677e+06 1.999448e+03 1.784191e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854791e+41 7.757498e+42 1.685351e+43 7.263940e+46 0.000000e+00 
8.365678e+06 1.999448e+03 1.784186e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854791e+41 7.757498e+42 1.685351e+43 7.315026e+46 0.000000e+00 
8.365678e+06 1.999447e+03 1.784179e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854791e+41 7.757498e+42 1.685351e+43 7.382710e+46 0.000000e+00 
8.365678e+06 1.999447e+03 1.784177e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854791e+41 7.757498e+42 1.685351e+43 7.407836e+46 0.000000e+00 
8.365678e+06 1.999447e+03 1.784174e+50 5.319217e+50 4.268239e+49 4.163087e+49 4.854791e+41 7.757498e+42 1.685351e+43 7.433314e+46 0.000000e+00 
