time temperature C O Mg Si CO C2 O2 c_grain si_grain 
3.267570e+06 5.989920e+04 3.053115e+51 7.313125e+51 1.361909e+51 2.469380e+51 1.833014e+49 3.169519e+48 1.072556e+52 0.000000e+00 0.000000e+00 
3.269091e+06 5.987417e+04 3.053070e+51 7.304403e+51 1.361909e+51 2.469380e+51 1.836010e+49 3.177286e+48 1.072990e+52 0.000000e+00 0.000000e+00 
3.270619e+06 5.984902e+04 3.053024e+51 7.295676e+51 1.361909e+51 2.469380e+51 1.839018e+49 3.185053e+48 1.073425e+52 0.000000e+00 0.000000e+00 
3.272147e+06 5.982389e+04 3.052978e+51 7.286993e+51 1.361909e+51 2.469380e+51 1.842017e+49 3.192838e+48 1.073858e+52 0.000000e+00 0.000000e+00 
3.273684e+06 5.979861e+04 3.052933e+51 7.278296e+51 1.361909e+51 2.469380e+51 1.845034e+49 3.200619e+48 1.074291e+52 0.000000e+00 0.000000e+00 
3.275218e+06 5.977336e+04 3.052887e+51 7.269651e+51 1.361909e+51 2.469380e+51 1.848037e+49 3.208424e+48 1.074722e+52 0.000000e+00 0.000000e+00 
3.276761e+06 5.974799e+04 3.052841e+51 7.260998e+51 1.361909e+51 2.469380e+51 1.851054e+49 3.216231e+48 1.075153e+52 0.000000e+00 0.000000e+00 
3.278305e+06 5.972260e+04 3.052795e+51 7.252378e+51 1.361909e+51 2.469380e+51 1.854067e+49 3.224044e+48 1.075583e+52 0.000000e+00 0.000000e+00 
3.279856e+06 5.969709e+04 3.052749e+51 7.243754e+51 1.361909e+51 2.469380e+51 1.857093e+49 3.231868e+48 1.076012e+52 0.000000e+00 0.000000e+00 
3.281410e+06 5.967154e+04 3.052704e+51 7.235157e+51 1.361909e+51 2.469380e+51 1.860116e+49 3.239700e+48 1.076441e+52 0.000000e+00 0.000000e+00 
3.282965e+06 5.964597e+04 3.052658e+51 7.226586e+51 1.361909e+51 2.469380e+51 1.863139e+49 3.247540e+48 1.076868e+52 0.000000e+00 0.000000e+00 
3.284528e+06 5.962028e+04 3.052612e+51 7.218017e+51 1.361909e+51 2.469380e+51 1.866172e+49 3.255388e+48 1.077295e+52 0.000000e+00 0.000000e+00 
3.286091e+06 5.959458e+04 3.052566e+51 7.209480e+51 1.361909e+51 2.469380e+51 1.869200e+49 3.263244e+48 1.077720e+52 0.000000e+00 0.000000e+00 
3.287661e+06 5.956878e+04 3.052519e+51 7.200946e+51 1.361909e+51 2.469380e+51 1.872238e+49 3.271109e+48 1.078145e+52 0.000000e+00 0.000000e+00 
3.289234e+06 5.954293e+04 3.052473e+51 7.192433e+51 1.361909e+51 2.469380e+51 1.875276e+49 3.278981e+48 1.078569e+52 0.000000e+00 0.000000e+00 
3.290810e+06 5.951704e+04 3.052427e+51 7.183944e+51 1.361909e+51 2.469380e+51 1.878314e+49 3.286863e+48 1.078992e+52 0.000000e+00 0.000000e+00 
3.292391e+06 5.949106e+04 3.052381e+51 7.175464e+51 1.361909e+51 2.469380e+51 1.881359e+49 3.294752e+48 1.079415e+52 0.000000e+00 0.000000e+00 
3.293976e+06 5.946501e+04 3.052335e+51 7.166999e+51 1.361909e+51 2.469380e+51 1.884408e+49 3.302648e+48 1.079836e+52 0.000000e+00 0.000000e+00 
3.295566e+06 5.943890e+04 3.052288e+51 7.158549e+51 1.361909e+51 2.469380e+51 1.887460e+49 3.310548e+48 1.080257e+52 0.000000e+00 0.000000e+00 
3.297157e+06 5.941277e+04 3.052242e+51 7.150132e+51 1.361909e+51 2.469380e+51 1.890508e+49 3.318468e+48 1.080677e+52 0.000000e+00 0.000000e+00 
3.298755e+06 5.938652e+04 3.052195e+51 7.141711e+51 1.361909e+51 2.469380e+51 1.893568e+49 3.326381e+48 1.081096e+52 0.000000e+00 0.000000e+00 
3.300355e+06 5.936025e+04 3.052149e+51 7.133321e+51 1.361909e+51 2.469380e+51 1.896625e+49 3.334314e+48 1.081514e+52 0.000000e+00 0.000000e+00 
3.301958e+06 5.933393e+04 3.052102e+51 7.124953e+51 1.361909e+51 2.469380e+51 1.899681e+49 3.342256e+48 1.081931e+52 0.000000e+00 0.000000e+00 
3.303569e+06 5.930749e+04 3.052056e+51 7.116582e+51 1.361909e+51 2.469380e+51 1.902751e+49 3.350195e+48 1.082348e+52 0.000000e+00 0.000000e+00 
3.305179e+06 5.928106e+04 3.052009e+51 7.108252e+51 1.361909e+51 2.469380e+51 1.905811e+49 3.358153e+48 1.082763e+52 0.000000e+00 0.000000e+00 
3.306798e+06 5.925448e+04 3.051963e+51 7.099908e+51 1.361909e+51 2.469380e+51 1.908889e+49 3.366105e+48 1.083179e+52 0.000000e+00 0.000000e+00 
3.308416e+06 5.922793e+04 3.051916e+51 7.091615e+51 1.361909e+51 2.469380e+51 1.911953e+49 3.374081e+48 1.083592e+52 0.000000e+00 0.000000e+00 
3.310042e+06 5.920125e+04 3.051869e+51 7.083315e+51 1.361909e+51 2.469380e+51 1.915032e+49 3.382057e+48 1.084005e+52 0.000000e+00 0.000000e+00 
3.311669e+06 5.917455e+04 3.051823e+51 7.075046e+51 1.361909e+51 2.469380e+51 1.918107e+49 3.390039e+48 1.084417e+52 0.000000e+00 0.000000e+00 
3.313305e+06 5.914772e+04 3.051776e+51 7.066773e+51 1.361909e+51 2.469380e+51 1.921194e+49 3.398031e+48 1.084829e+52 0.000000e+00 0.000000e+00 
3.314942e+06 5.912086e+04 3.051729e+51 7.058527e+51 1.361909e+51 2.469380e+51 1.924280e+49 3.406029e+48 1.085240e+52 0.000000e+00 0.000000e+00 
3.316582e+06 5.909396e+04 3.051682e+51 7.050305e+51 1.361909e+51 2.469380e+51 1.927365e+49 3.414035e+48 1.085650e+52 0.000000e+00 0.000000e+00 
3.318229e+06 5.906695e+04 3.051635e+51 7.042085e+51 1.361909e+51 2.469380e+51 1.930460e+49 3.422048e+48 1.086059e+52 0.000000e+00 0.000000e+00 
3.319877e+06 5.903992e+04 3.051588e+51 7.033897e+51 1.361909e+51 2.469380e+51 1.933550e+49 3.430069e+48 1.086467e+52 0.000000e+00 0.000000e+00 
3.321533e+06 5.901279e+04 3.051541e+51 7.025711e+51 1.361909e+51 2.469380e+51 1.936650e+49 3.438097e+48 1.086875e+52 0.000000e+00 0.000000e+00 
3.323191e+06 5.898560e+04 3.051494e+51 7.017546e+51 1.361909e+51 2.469380e+51 1.939751e+49 3.446131e+48 1.087281e+52 0.000000e+00 0.000000e+00 
3.324853e+06 5.895837e+04 3.051447e+51 7.009404e+51 1.361909e+51 2.469380e+51 1.942852e+49 3.454175e+48 1.087687e+52 0.000000e+00 0.000000e+00 
3.326520e+06 5.893105e+04 3.051399e+51 7.001271e+51 1.361909e+51 2.469380e+51 1.945959e+49 3.462224e+48 1.088092e+52 0.000000e+00 0.000000e+00 
3.328191e+06 5.890365e+04 3.051352e+51 6.993152e+51 1.361909e+51 2.469380e+51 1.949071e+49 3.470279e+48 1.088496e+52 0.000000e+00 0.000000e+00 
3.329868e+06 5.887619e+04 3.051305e+51 6.985047e+51 1.361909e+51 2.469380e+51 1.952187e+49 3.478336e+48 1.088900e+52 0.000000e+00 0.000000e+00 
3.331545e+06 5.884871e+04 3.051258e+51 6.976974e+51 1.361909e+51 2.469380e+51 1.955297e+49 3.486415e+48 1.089302e+52 0.000000e+00 0.000000e+00 
3.333231e+06 5.882109e+04 3.051210e+51 6.968898e+51 1.361909e+51 2.469380e+51 1.958421e+49 3.494483e+48 1.089704e+52 0.000000e+00 0.000000e+00 
3.334918e+06 5.879346e+04 3.051163e+51 6.960851e+51 1.361909e+51 2.469380e+51 1.961541e+49 3.502573e+48 1.090105e+52 0.000000e+00 0.000000e+00 
3.336608e+06 5.876578e+04 3.051115e+51 6.952826e+51 1.361909e+51 2.469380e+51 1.964661e+49 3.510669e+48 1.090505e+52 0.000000e+00 0.000000e+00 
3.338307e+06 5.873796e+04 3.051068e+51 6.944798e+51 1.361909e+51 2.469380e+51 1.967794e+49 3.518761e+48 1.090905e+52 0.000000e+00 0.000000e+00 
3.340005e+06 5.871016e+04 3.051020e+51 6.936809e+51 1.361909e+51 2.469380e+51 1.970918e+49 3.526872e+48 1.091303e+52 0.000000e+00 0.000000e+00 
3.341714e+06 5.868219e+04 3.050973e+51 6.928808e+51 1.361909e+51 2.469380e+51 1.974060e+49 3.534974e+48 1.091701e+52 0.000000e+00 0.000000e+00 
3.343420e+06 5.865427e+04 3.050925e+51 6.920855e+51 1.361909e+51 2.469380e+51 1.977188e+49 3.543102e+48 1.092097e+52 0.000000e+00 0.000000e+00 
3.345135e+06 5.862620e+04 3.050877e+51 6.912896e+51 1.361909e+51 2.469380e+51 1.980331e+49 3.551228e+48 1.092494e+52 0.000000e+00 0.000000e+00 
3.346851e+06 5.859811e+04 3.050830e+51 6.904966e+51 1.361909e+51 2.469380e+51 1.983470e+49 3.559357e+48 1.092889e+52 0.000000e+00 0.000000e+00 
3.348576e+06 5.856989e+04 3.050782e+51 6.897034e+51 1.361909e+51 2.469380e+51 1.986622e+49 3.567497e+48 1.093284e+52 0.000000e+00 0.000000e+00 
3.350304e+06 5.854163e+04 3.050734e+51 6.889126e+51 1.361909e+51 2.469380e+51 1.989772e+49 3.575641e+48 1.093677e+52 0.000000e+00 0.000000e+00 
3.352034e+06 5.851333e+04 3.050686e+51 6.881242e+51 1.361909e+51 2.469380e+51 1.992922e+49 3.583793e+48 1.094070e+52 0.000000e+00 0.000000e+00 
3.353771e+06 5.848492e+04 3.050638e+51 6.873361e+51 1.361909e+51 2.469380e+51 1.996081e+49 3.591949e+48 1.094463e+52 0.000000e+00 0.000000e+00 
3.355510e+06 5.845648e+04 3.050591e+51 6.865509e+51 1.361909e+51 2.469380e+51 1.999237e+49 3.600113e+48 1.094854e+52 0.000000e+00 0.000000e+00 
3.357257e+06 5.842793e+04 3.050543e+51 6.857660e+51 1.361909e+51 2.469380e+51 2.002402e+49 3.608282e+48 1.095244e+52 0.000000e+00 0.000000e+00 
3.359006e+06 5.839932e+04 3.050494e+51 6.849831e+51 1.361909e+51 2.469380e+51 2.005568e+49 3.616458e+48 1.095634e+52 0.000000e+00 0.000000e+00 
3.360759e+06 5.837067e+04 3.050446e+51 6.842025e+51 1.361909e+51 2.469380e+51 2.008734e+49 3.624641e+48 1.096023e+52 0.000000e+00 0.000000e+00 
3.362518e+06 5.834193e+04 3.050398e+51 6.834227e+51 1.361909e+51 2.469380e+51 2.011907e+49 3.632828e+48 1.096411e+52 0.000000e+00 0.000000e+00 
3.364282e+06 5.831310e+04 3.050350e+51 6.826442e+51 1.361909e+51 2.469380e+51 2.015085e+49 3.641020e+48 1.096799e+52 0.000000e+00 0.000000e+00 
3.366051e+06 5.828420e+04 3.050302e+51 6.818672e+51 1.361909e+51 2.469380e+51 2.018266e+49 3.649214e+48 1.097186e+52 0.000000e+00 0.000000e+00 
3.367821e+06 5.825528e+04 3.050254e+51 6.810932e+51 1.361909e+51 2.469380e+51 2.021442e+49 3.657428e+48 1.097571e+52 0.000000e+00 0.000000e+00 
3.369600e+06 5.822623e+04 3.050205e+51 6.803190e+51 1.361909e+51 2.469380e+51 2.024633e+49 3.665629e+48 1.097957e+52 0.000000e+00 0.000000e+00 
3.371381e+06 5.819715e+04 3.050157e+51 6.795475e+51 1.361909e+51 2.469380e+51 2.027819e+49 3.673851e+48 1.098341e+52 0.000000e+00 0.000000e+00 
3.373164e+06 5.816802e+04 3.050109e+51 6.787782e+51 1.361909e+51 2.469380e+51 2.031005e+49 3.682080e+48 1.098724e+52 0.000000e+00 0.000000e+00 
3.374957e+06 5.813875e+04 3.050060e+51 6.780085e+51 1.361909e+51 2.469380e+51 2.034205e+49 3.690302e+48 1.099107e+52 0.000000e+00 0.000000e+00 
3.376749e+06 5.810949e+04 3.050012e+51 6.772427e+51 1.361909e+51 2.469380e+51 2.037395e+49 3.698543e+48 1.099489e+52 0.000000e+00 0.000000e+00 
3.378553e+06 5.808006e+04 3.049963e+51 6.764757e+51 1.361909e+51 2.469380e+51 2.040604e+49 3.706772e+48 1.099870e+52 0.000000e+00 0.000000e+00 
3.380353e+06 5.805068e+04 3.049915e+51 6.757133e+51 1.361909e+51 2.469380e+51 2.043799e+49 3.715027e+48 1.100250e+52 0.000000e+00 0.000000e+00 
3.382164e+06 5.802114e+04 3.049866e+51 6.749503e+51 1.361909e+51 2.469380e+51 2.047009e+49 3.723278e+48 1.100630e+52 0.000000e+00 0.000000e+00 
3.383976e+06 5.799158e+04 3.049818e+51 6.741902e+51 1.361909e+51 2.469380e+51 2.050215e+49 3.731532e+48 1.101008e+52 0.000000e+00 0.000000e+00 
3.385797e+06 5.796187e+04 3.049769e+51 6.734298e+51 1.361909e+51 2.469380e+51 2.053435e+49 3.739794e+48 1.101387e+52 0.000000e+00 0.000000e+00 
3.387620e+06 5.793213e+04 3.049720e+51 6.726719e+51 1.361909e+51 2.469380e+51 2.056652e+49 3.748060e+48 1.101764e+52 0.000000e+00 0.000000e+00 
3.389447e+06 5.790234e+04 3.049671e+51 6.719162e+51 1.361909e+51 2.469380e+51 2.059869e+49 3.756332e+48 1.102141e+52 0.000000e+00 0.000000e+00 
3.391281e+06 5.787243e+04 3.049622e+51 6.711607e+51 1.361909e+51 2.469380e+51 2.063097e+49 3.764607e+48 1.102517e+52 0.000000e+00 0.000000e+00 
3.393117e+06 5.784251e+04 3.049574e+51 6.704082e+51 1.361909e+51 2.469380e+51 2.066320e+49 3.772889e+48 1.102891e+52 0.000000e+00 0.000000e+00 
3.394961e+06 5.781245e+04 3.049525e+51 6.696559e+51 1.361909e+51 2.469380e+51 2.069554e+49 3.781175e+48 1.103266e+52 0.000000e+00 0.000000e+00 
3.396809e+06 5.778234e+04 3.049476e+51 6.689055e+51 1.361909e+51 2.469380e+51 2.072788e+49 3.789466e+48 1.103639e+52 0.000000e+00 0.000000e+00 
3.398659e+06 5.775218e+04 3.049427e+51 6.681573e+51 1.361909e+51 2.469380e+51 2.076023e+49 3.797763e+48 1.104012e+52 0.000000e+00 0.000000e+00 
3.400517e+06 5.772192e+04 3.049378e+51 6.674100e+51 1.361909e+51 2.469380e+51 2.079264e+49 3.806063e+48 1.104384e+52 0.000000e+00 0.000000e+00 
3.402379e+06 5.769158e+04 3.049329e+51 6.666639e+51 1.361909e+51 2.469380e+51 2.082510e+49 3.814366e+48 1.104755e+52 0.000000e+00 0.000000e+00 
3.404247e+06 5.766116e+04 3.049280e+51 6.659193e+51 1.361909e+51 2.469380e+51 2.085761e+49 3.822669e+48 1.105126e+52 0.000000e+00 0.000000e+00 
3.406117e+06 5.763072e+04 3.049230e+51 6.651775e+51 1.361909e+51 2.469380e+51 2.089006e+49 3.830992e+48 1.105495e+52 0.000000e+00 0.000000e+00 
3.407995e+06 5.760013e+04 3.049181e+51 6.644355e+51 1.361909e+51 2.469380e+51 2.092266e+49 3.839300e+48 1.105865e+52 0.000000e+00 0.000000e+00 
3.409876e+06 5.756952e+04 3.049132e+51 6.636963e+51 1.361909e+51 2.469380e+51 2.095521e+49 3.847628e+48 1.106233e+52 0.000000e+00 0.000000e+00 
3.411760e+06 5.753885e+04 3.049083e+51 6.629590e+51 1.361909e+51 2.469380e+51 2.098777e+49 3.855962e+48 1.106600e+52 0.000000e+00 0.000000e+00 
3.413654e+06 5.750804e+04 3.049033e+51 6.622215e+51 1.361909e+51 2.469380e+51 2.102047e+49 3.864286e+48 1.106967e+52 0.000000e+00 0.000000e+00 
3.415547e+06 5.747724e+04 3.048984e+51 6.614877e+51 1.361909e+51 2.469380e+51 2.105306e+49 3.872629e+48 1.107332e+52 0.000000e+00 0.000000e+00 
3.417452e+06 5.744625e+04 3.048935e+51 6.607527e+51 1.361909e+51 2.469380e+51 2.108586e+49 3.880957e+48 1.107698e+52 0.000000e+00 0.000000e+00 
3.419354e+06 5.741531e+04 3.048885e+51 6.600222e+51 1.361909e+51 2.469380e+51 2.111851e+49 3.889313e+48 1.108062e+52 0.000000e+00 0.000000e+00 
3.421266e+06 5.738421e+04 3.048836e+51 6.592911e+51 1.361909e+51 2.469380e+51 2.115131e+49 3.897661e+48 1.108425e+52 0.000000e+00 0.000000e+00 
3.423180e+06 5.735308e+04 3.048786e+51 6.585628e+51 1.361909e+51 2.469380e+51 2.118408e+49 3.906011e+48 1.108788e+52 0.000000e+00 0.000000e+00 
3.425104e+06 5.732181e+04 3.048736e+51 6.578342e+51 1.361909e+51 2.469380e+51 2.121698e+49 3.914366e+48 1.109151e+52 0.000000e+00 0.000000e+00 
3.427031e+06 5.729049e+04 3.048687e+51 6.571080e+51 1.361909e+51 2.469380e+51 2.124987e+49 3.922726e+48 1.109512e+52 0.000000e+00 0.000000e+00 
3.428961e+06 5.725913e+04 3.048637e+51 6.563840e+51 1.361909e+51 2.469380e+51 2.128275e+49 3.931089e+48 1.109872e+52 0.000000e+00 0.000000e+00 
3.430899e+06 5.722763e+04 3.048587e+51 6.556602e+51 1.361909e+51 2.469380e+51 2.131574e+49 3.939454e+48 1.110233e+52 0.000000e+00 0.000000e+00 
3.432839e+06 5.719612e+04 3.048538e+51 6.549392e+51 1.361909e+51 2.469380e+51 2.134868e+49 3.947825e+48 1.110592e+52 0.000000e+00 0.000000e+00 
3.434787e+06 5.716447e+04 3.048488e+51 6.542185e+51 1.361909e+51 2.469380e+51 2.138174e+49 3.956198e+48 1.110950e+52 0.000000e+00 0.000000e+00 
3.436740e+06 5.713276e+04 3.048438e+51 6.534997e+51 1.361909e+51 2.469380e+51 2.141480e+49 3.964573e+48 1.111308e+52 0.000000e+00 0.000000e+00 
3.438696e+06 5.710100e+04 3.048388e+51 6.527829e+51 1.361909e+51 2.469380e+51 2.144786e+49 3.972955e+48 1.111665e+52 0.000000e+00 0.000000e+00 
3.440658e+06 5.706914e+04 3.048338e+51 6.520669e+51 1.361909e+51 2.469380e+51 2.148100e+49 3.981337e+48 1.112021e+52 0.000000e+00 0.000000e+00 
3.442627e+06 5.703718e+04 3.048288e+51 6.513523e+51 1.361909e+51 2.469380e+51 2.151419e+49 3.989720e+48 1.112377e+52 0.000000e+00 0.000000e+00 
3.444601e+06 5.700514e+04 3.048238e+51 6.506389e+51 1.361909e+51 2.469380e+51 2.154742e+49 3.998102e+48 1.112732e+52 0.000000e+00 0.000000e+00 
3.446577e+06 5.697308e+04 3.048188e+51 6.499284e+51 1.361909e+51 2.469380e+51 2.158060e+49 4.006503e+48 1.113085e+52 0.000000e+00 0.000000e+00 
3.448563e+06 5.694087e+04 3.048138e+51 6.492177e+51 1.361909e+51 2.469380e+51 2.161393e+49 4.014886e+48 1.113439e+52 0.000000e+00 0.000000e+00 
3.450551e+06 5.690862e+04 3.048088e+51 6.485096e+51 1.361909e+51 2.469380e+51 2.164721e+49 4.023289e+48 1.113791e+52 0.000000e+00 0.000000e+00 
3.452542e+06 5.687632e+04 3.048038e+51 6.478034e+51 1.361909e+51 2.469380e+51 2.168049e+49 4.031696e+48 1.114143e+52 0.000000e+00 0.000000e+00 
3.454544e+06 5.684387e+04 3.047988e+51 6.470970e+51 1.361909e+51 2.469380e+51 2.171393e+49 4.040091e+48 1.114494e+52 0.000000e+00 0.000000e+00 
3.456545e+06 5.681142e+04 3.047937e+51 6.463941e+51 1.361909e+51 2.469380e+51 2.174726e+49 4.048504e+48 1.114844e+52 0.000000e+00 0.000000e+00 
3.458559e+06 5.677878e+04 3.047887e+51 6.456902e+51 1.361909e+51 2.469380e+51 2.178080e+49 4.056899e+48 1.115194e+52 0.000000e+00 0.000000e+00 
3.460570e+06 5.674619e+04 3.047837e+51 6.449905e+51 1.361909e+51 2.469380e+51 2.181418e+49 4.065322e+48 1.115543e+52 0.000000e+00 0.000000e+00 
3.462592e+06 5.671343e+04 3.047786e+51 6.442904e+51 1.361909e+51 2.469380e+51 2.184773e+49 4.073734e+48 1.115891e+52 0.000000e+00 0.000000e+00 
3.464616e+06 5.668065e+04 3.047736e+51 6.435929e+51 1.361909e+51 2.469380e+51 2.188124e+49 4.082147e+48 1.116238e+52 0.000000e+00 0.000000e+00 
3.466651e+06 5.664770e+04 3.047686e+51 6.428952e+51 1.361909e+51 2.469380e+51 2.191489e+49 4.090563e+48 1.116585e+52 0.000000e+00 0.000000e+00 
3.468688e+06 5.661471e+04 3.047635e+51 6.421997e+51 1.361909e+51 2.469380e+51 2.194853e+49 4.098982e+48 1.116931e+52 0.000000e+00 0.000000e+00 
3.470729e+06 5.658167e+04 3.047585e+51 6.415063e+51 1.361909e+51 2.469380e+51 2.198216e+49 4.107403e+48 1.117276e+52 0.000000e+00 0.000000e+00 
3.472779e+06 5.654849e+04 3.047534e+51 6.408133e+51 1.361909e+51 2.469380e+51 2.201590e+49 4.115824e+48 1.117621e+52 0.000000e+00 0.000000e+00 
3.474830e+06 5.651529e+04 3.047483e+51 6.401229e+51 1.361909e+51 2.469380e+51 2.204960e+49 4.124249e+48 1.117965e+52 0.000000e+00 0.000000e+00 
3.476891e+06 5.648194e+04 3.047433e+51 6.394327e+51 1.361909e+51 2.469380e+51 2.208341e+49 4.132674e+48 1.118308e+52 0.000000e+00 0.000000e+00 
3.478956e+06 5.644854e+04 3.047382e+51 6.387444e+51 1.361909e+51 2.469380e+51 2.211723e+49 4.141099e+48 1.118651e+52 0.000000e+00 0.000000e+00 
3.481025e+06 5.641507e+04 3.047331e+51 6.380581e+51 1.361909e+51 2.469380e+51 2.215105e+49 4.149530e+48 1.118992e+52 0.000000e+00 0.000000e+00 
3.483101e+06 5.638150e+04 3.047281e+51 6.373726e+51 1.361909e+51 2.469380e+51 2.218495e+49 4.157959e+48 1.119333e+52 0.000000e+00 0.000000e+00 
3.485184e+06 5.634783e+04 3.047230e+51 6.366884e+51 1.361909e+51 2.469380e+51 2.221890e+49 4.166387e+48 1.119673e+52 0.000000e+00 0.000000e+00 
3.487272e+06 5.631407e+04 3.047179e+51 6.360054e+51 1.361909e+51 2.469380e+51 2.225290e+49 4.174811e+48 1.120013e+52 0.000000e+00 0.000000e+00 
3.489362e+06 5.628029e+04 3.047128e+51 6.353251e+51 1.361909e+51 2.469380e+51 2.228684e+49 4.183255e+48 1.120352e+52 0.000000e+00 0.000000e+00 
3.491463e+06 5.624634e+04 3.047077e+51 6.346447e+51 1.361909e+51 2.469380e+51 2.232095e+49 4.191677e+48 1.120690e+52 0.000000e+00 0.000000e+00 
3.493566e+06 5.621237e+04 3.047026e+51 6.339668e+51 1.361909e+51 2.469380e+51 2.235500e+49 4.200118e+48 1.121027e+52 0.000000e+00 0.000000e+00 
3.495674e+06 5.617833e+04 3.046975e+51 6.332907e+51 1.361909e+51 2.469380e+51 2.238906e+49 4.208561e+48 1.121364e+52 0.000000e+00 0.000000e+00 
3.497792e+06 5.614413e+04 3.046924e+51 6.326145e+51 1.361909e+51 2.469380e+51 2.242327e+49 4.216989e+48 1.121700e+52 0.000000e+00 0.000000e+00 
3.499910e+06 5.610994e+04 3.046873e+51 6.319416e+51 1.361909e+51 2.469380e+51 2.245738e+49 4.225435e+48 1.122035e+52 0.000000e+00 0.000000e+00 
3.502041e+06 5.607554e+04 3.046822e+51 6.312678e+51 1.361909e+51 2.469380e+51 2.249171e+49 4.233859e+48 1.122370e+52 0.000000e+00 0.000000e+00 
3.504169e+06 5.604119e+04 3.046771e+51 6.305981e+51 1.361909e+51 2.469380e+51 2.252587e+49 4.242311e+48 1.122703e+52 0.000000e+00 0.000000e+00 
3.506309e+06 5.600666e+04 3.046719e+51 6.299279e+51 1.361909e+51 2.469380e+51 2.256020e+49 4.250749e+48 1.123037e+52 0.000000e+00 0.000000e+00 
3.508451e+06 5.597211e+04 3.046668e+51 6.292603e+51 1.361909e+51 2.469380e+51 2.259450e+49 4.259187e+48 1.123369e+52 0.000000e+00 0.000000e+00 
3.510604e+06 5.593738e+04 3.046617e+51 6.285924e+51 1.361909e+51 2.469380e+51 2.262894e+49 4.267625e+48 1.123701e+52 0.000000e+00 0.000000e+00 
3.512761e+06 5.590261e+04 3.046565e+51 6.279268e+51 1.361909e+51 2.469380e+51 2.266337e+49 4.276063e+48 1.124032e+52 0.000000e+00 0.000000e+00 
3.514921e+06 5.586779e+04 3.046514e+51 6.272632e+51 1.361909e+51 2.469380e+51 2.269779e+49 4.284504e+48 1.124362e+52 0.000000e+00 0.000000e+00 
3.517091e+06 5.583281e+04 3.046463e+51 6.265999e+51 1.361909e+51 2.469380e+51 2.273233e+49 4.292940e+48 1.124692e+52 0.000000e+00 0.000000e+00 
3.519263e+06 5.579782e+04 3.046411e+51 6.259391e+51 1.361909e+51 2.469380e+51 2.276683e+49 4.301380e+48 1.125021e+52 0.000000e+00 0.000000e+00 
3.521444e+06 5.576267e+04 3.046360e+51 6.252787e+51 1.361909e+51 2.469380e+51 2.280144e+49 4.309816e+48 1.125349e+52 0.000000e+00 0.000000e+00 
3.523631e+06 5.572746e+04 3.046308e+51 6.246199e+51 1.361909e+51 2.469380e+51 2.283607e+49 4.318252e+48 1.125677e+52 0.000000e+00 0.000000e+00 
3.525821e+06 5.569218e+04 3.046257e+51 6.239632e+51 1.361909e+51 2.469380e+51 2.287069e+49 4.326691e+48 1.126003e+52 0.000000e+00 0.000000e+00 
3.528020e+06 5.565679e+04 3.046205e+51 6.233072e+51 1.361909e+51 2.469380e+51 2.290540e+49 4.335125e+48 1.126330e+52 0.000000e+00 0.000000e+00 
3.530225e+06 5.562129e+04 3.046153e+51 6.226524e+51 1.361909e+51 2.469380e+51 2.294016e+49 4.343557e+48 1.126655e+52 0.000000e+00 0.000000e+00 
3.532436e+06 5.558570e+04 3.046102e+51 6.219989e+51 1.361909e+51 2.469380e+51 2.297498e+49 4.351982e+48 1.126980e+52 0.000000e+00 0.000000e+00 
3.534650e+06 5.555009e+04 3.046050e+51 6.213480e+51 1.361909e+51 2.469380e+51 2.300973e+49 4.360426e+48 1.127304e+52 0.000000e+00 0.000000e+00 
3.536875e+06 5.551430e+04 3.045998e+51 6.206969e+51 1.361909e+51 2.469380e+51 2.304466e+49 4.368844e+48 1.127628e+52 0.000000e+00 0.000000e+00 
3.539103e+06 5.547848e+04 3.045947e+51 6.200483e+51 1.361909e+51 2.469380e+51 2.307953e+49 4.377281e+48 1.127950e+52 0.000000e+00 0.000000e+00 
3.541335e+06 5.544259e+04 3.045895e+51 6.194015e+51 1.361909e+51 2.469380e+51 2.311441e+49 4.385718e+48 1.128272e+52 0.000000e+00 0.000000e+00 
3.543578e+06 5.540653e+04 3.045843e+51 6.187545e+51 1.361909e+51 2.469380e+51 2.314945e+49 4.394135e+48 1.128594e+52 0.000000e+00 0.000000e+00 
3.545821e+06 5.537048e+04 3.045791e+51 6.181108e+51 1.361909e+51 2.469380e+51 2.318438e+49 4.402571e+48 1.128914e+52 0.000000e+00 0.000000e+00 
3.548079e+06 5.533421e+04 3.045739e+51 6.174662e+51 1.361909e+51 2.469380e+51 2.321954e+49 4.410980e+48 1.129235e+52 0.000000e+00 0.000000e+00 
3.550333e+06 5.529799e+04 3.045687e+51 6.168255e+51 1.361909e+51 2.469380e+51 2.325453e+49 4.419417e+48 1.129553e+52 0.000000e+00 0.000000e+00 
3.552601e+06 5.526158e+04 3.045635e+51 6.161844e+51 1.361909e+51 2.469380e+51 2.328970e+49 4.427836e+48 1.129872e+52 0.000000e+00 0.000000e+00 
3.554870e+06 5.522515e+04 3.045583e+51 6.155457e+51 1.361909e+51 2.469380e+51 2.332484e+49 4.436254e+48 1.130189e+52 0.000000e+00 0.000000e+00 
3.557152e+06 5.518853e+04 3.045531e+51 6.149069e+51 1.361909e+51 2.469380e+51 2.336012e+49 4.444669e+48 1.130507e+52 0.000000e+00 0.000000e+00 
